day_id,city_id,temperature_celsius,wind_kph,wind_degree,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise_num,sunset_num
D0480,C018,0.44680851063829785,0.18838526912181297,0.8328690807799444,0.6111111111111107,0.0,0.7127659574468085,0.75,0.2991014120667523,0.75,0.3333333333333333,0.26435246995994666,0.0,0.476470588235294,0.5879396984924616
D0481,C018,0.5106382978723404,0.0,0.025069637883008356,0.7037037037037059,0.0,0.46808510638297873,0.75,0.36970474967907574,0.75,0.5555555555555556,0.05740987983978639,0.0,0.4882352941176469,0.5778894472361804
D0482,C018,0.46808510638297873,0.13314447592067985,0.3593314763231198,0.6851851851851869,0.0,0.7127659574468085,0.75,0.3119383825417201,0.75,0.3333333333333333,0.1441922563417891,0.0,0.4941176470588238,0.5678391959798992
D0483,C018,0.5106382978723404,0.07648725212464587,0.24791086350974928,0.6666666666666679,0.0,0.5425531914893617,0.75,0.37098844672657255,0.75,0.6666666666666665,0.15353805073431243,0.0,0.5000000000000002,0.557788944723618
D0485,C018,0.3404255319148936,0.235127478753541,0.7214484679665739,0.6666666666666679,0.0,0.7021276595744681,0.75,0.21694480102695762,0.75,0.3333333333333333,0.2696929238985314,0.0,0.523529411764706,0.5276381909547734
D0486,C018,0.3829787234042553,0.03541076487252123,0.7214484679665739,0.7037037037037059,0.0,0.6063829787234043,0.75,0.2605905006418485,0.75,0.5555555555555556,0.26435246995994666,0.0,0.523529411764706,0.5276381909547734
D0487,C018,0.46808510638297873,0.04532577903682719,0.6935933147632313,0.7037037037037059,0.0,0.39361702127659576,0.25,0.3119383825417201,0.75,0.5555555555555556,0.0814419225634179,0.0,0.5294117647058825,0.5175879396984921
D0488,C018,0.48936170212765956,0.18838526912181297,0.7493036211699164,0.5740740740740762,0.0,0.45744680851063835,0.25,0.3247753530166881,0.75,0.5555555555555556,0.1682242990654206,0.0,0.5352941176470589,0.5075376884422109
D0489,C018,0.5106382978723404,0.03541076487252123,0.5264623955431755,0.5370370370370381,0.0,0.5,0.75,0.37098844672657255,0.75,0.4444444444444445,0.164218958611482,0.0,0.5411764705882354,0.4974874371859297
D0490,C018,0.46808510638297873,0.10764872521246456,0.9442896935933148,0.5,0.0,0.6595744680851063,0.75,0.3119383825417201,0.75,0.4444444444444445,0.267022696929239,0.0,0.5529411764705883,0.4924623115577891
D0491,C018,0.425531914893617,0.2606232294617563,0.7771587743732591,0.5925925925925917,0.0,0.574468085106383,0.75,0.2862644415917843,0.75,0.4444444444444445,0.2429906542056075,0.0,0.5588235294117647,0.48241206030150696
D0492,C018,0.40425531914893614,0.04532577903682719,0.6935933147632313,0.7222222222222214,0.0,0.4893617021276596,0.25,0.2734274711168164,0.75,0.3333333333333333,0.12149532710280378,0.0,0.5647058823529412,0.47236180904522573
D0493,C018,0.46808510638297873,0.0,0.025069637883008356,0.8148148148148167,0.0,0.425531914893617,0.0,0.3119383825417201,0.75,0.5555555555555556,0.0827770360480641,0.0,0.5705882352941176,0.4623115577889445
D0494,C018,0.48936170212765956,0.04532577903682719,0.33147632311977715,0.8333333333333357,0.0,0.5319148936170213,0.25,0.3247753530166881,0.75,0.5555555555555556,0.1375166889185581,0.0,0.5764705882352941,0.4522613065326633
D0495,C020,0.602127659574468,0.0,0.5905292479108636,0.5925925925925917,0.0,0.7872340425531915,0.39,0.42747111681643135,0.3125,0.6666666666666665,0.04405874499332444,0.0,0.17647058823529416,0.11055276381909529
D0496,C020,0.5319148936170213,0.0,0.025069637883008356,0.5740740740740762,0.0,0.8829787234042553,0.5,0.38125802310654683,0.1875,0.0,0.048064085447263025,0.0,0.17647058823529416,0.11055276381909529
D0497,C020,0.5744680851063829,0.0,0.6072423398328691,0.5740740740740762,0.010452961672473867,0.8829787234042553,0.0,0.410783055198973,0.3125,0.0,0.10146862483311084,0.0,0.17647058823529416,0.11055276381909529
D0498,C020,0.48723404255319147,0.005665722379603395,0.9637883008356546,0.5555555555555571,0.020905923344947733,0.9680851063829787,0.7000000000000001,0.32349165596919127,0.0625,0.0,0.10146862483311084,0.0,0.1705882352941177,0.10552763819095468
D0499,C020,0.553191489361702,0.0,0.025069637883008356,0.5925925925925917,0.04529616724738676,0.8829787234042553,0.25,0.39666238767650835,0.21875,0.0,0.1108144192256342,0.0,0.1705882352941177,0.10552763819095468
D0502,C020,0.5106382978723404,0.0,0.7855153203342619,0.5925925925925917,0.0,0.9361702127659575,0.5,0.37098844672657255,0.25,0.0,0.07743658210947932,0.0,0.1705882352941177,0.09547738693467345
D0503,C020,0.553191489361702,0.0,0.025069637883008356,0.6111111111111107,0.0,0.9361702127659575,0.0,0.39666238767650835,0.3125,0.0,0.06275033377837118,0.0,0.16470588235294126,0.09547738693467345
D0504,C020,0.5744680851063829,0.04532577903682719,0.8885793871866295,0.5925925925925917,0.0,0.9361702127659575,0.25,0.41335044929396664,0.25,0.0,0.04405874499332444,0.2,0.16470588235294126,0.09547738693467345
D0506,C020,0.5319148936170213,0.0,0.025069637883008356,0.5925925925925917,0.0,0.9361702127659575,0.25,0.38254172015404364,0.21875,0.0,0.0814419225634179,0.0,0.16470588235294126,0.09045226130653283
D0507,C020,0.5744680851063829,0.03541076487252123,0.47075208913649025,0.6111111111111107,0.0,0.8829787234042553,0.0,0.4120667522464698,0.25,0.0,0.05340453938584781,0.0,0.1588235294117648,0.08542713567839133
D0508,C020,0.5191489361702127,0.0,0.28969359331476324,0.5555555555555571,0.0,0.9148936170212766,0.22,0.3735558408215661,0.3125,0.0,0.009345794392523366,0.0,0.1588235294117648,0.08542713567839133
D0510,C020,0.5744680851063829,0.0,0.025069637883008356,0.5370370370370381,0.0,0.9361702127659575,0.25,0.4159178433889602,0.25,0.0,0.07209612817089453,0.0,0.1588235294117648,0.08040201005025072
D0511,C020,0.7446808510638298,0.0,0.7520891364902508,0.48148148148148096,0.0,0.5319148936170213,0.5,0.5840821566110399,0.3125,0.6666666666666665,0.10547396528704941,0.0,0.15294117647058836,0.0753768844221101
D0512,C020,0.5957446808510638,0.0,0.025069637883008356,0.5370370370370381,0.0,0.776595744680851,0.0,0.4428754813863928,0.25,0.0,0.029372496662216294,0.0,0.15294117647058836,0.0753768844221101
D0513,C020,0.6170212765957446,0.0,0.8523676880222841,0.518518518518519,0.003484320557491289,0.8297872340425532,0.25,0.4685494223363287,0.25,0.0,0.09212283044058746,0.0,0.15294117647058836,0.07035175879396949
D0514,C020,0.5319148936170213,0.0,0.025069637883008356,0.6111111111111107,0.0,0.8829787234042553,0.0,0.38125802310654683,0.25,0.0,0.048064085447263025,0.2,0.15294117647058836,0.07035175879396949
D0515,C020,0.553191489361702,0.0,0.025069637883008356,0.5740740740740762,0.0,0.8829787234042553,0.25,0.3992297817715019,0.25,0.0,0.018691588785046735,0.0,0.15294117647058836,0.06532663316582887
D0517,C020,0.5957446808510638,0.04532577903682719,0.8328690807799444,0.5740740740740762,0.0006968641114982578,0.776595744680851,0.25,0.4377406931964057,0.1875,0.0,0.010680907877169563,0.0,0.1470588235294119,0.06030150753768826
D0519,C020,0.553191489361702,0.0,0.025069637883008356,0.5370370370370381,0.0,0.7659574468085106,0.25,0.3992297817715019,0.25,0.0,0.0814419225634179,0.0,0.1470588235294119,0.06030150753768826
D0520,C020,0.553191489361702,0.005665722379603395,0.9721448467966575,0.5740740740740762,0.0,0.8829787234042553,0.75,0.3979460847240051,0.25,0.0,0.001335113484646197,0.0,0.14117647058823524,0.055276381909547645
D0521,C021,0.14893617021276595,0.03541076487252123,0.10863509749303621,0.7222222222222214,0.0,0.8617021276595744,0.0,0.10141206675224648,0.3125,0.0,0.17356475300400537,1.0000000000000002,0.6705882352941177,0.2613065326633164
D0522,C021,0.3191489361702128,0.18838526912181297,0.5264623955431755,0.6851851851851869,0.0,0.5531914893617021,0.0,0.22978177150192552,0.3125,0.0,0.07209612817089453,1.0000000000000002,0.6588235294117648,0.266331658291457
D0523,C021,0.3404255319148936,0.13314447592067985,0.6100278551532033,0.6851851851851869,0.0,0.6063829787234043,0.0,0.24261874197689348,0.3125,0.0,0.0814419225634179,0.8,0.6588235294117648,0.266331658291457
D0524,C021,0.3829787234042553,0.0,0.6545961002785515,0.5740740740740762,0.0,0.5212765957446809,0.75,0.2605905006418485,0.3125,0.0,0.20160213618157546,0.6000000000000001,0.6529411764705884,0.266331658291457
D0526,C021,0.2978723404255319,0.04532577903682719,0.6100278551532033,0.5740740740740762,0.010452961672473867,0.8085106382978723,0.75,0.21566110397946087,0.3125,0.0,0.05740987983978639,0.6000000000000001,0.6411764705882355,0.2713567839195976
D0528,C021,0.2978723404255319,0.07648725212464587,0.49860724233983283,0.7222222222222214,0.0,0.8085106382978723,0.75,0.21566110397946087,0.3125,0.0,0.03871829105473966,1.0000000000000002,0.976470588235294,0.582914572864321
D0531,C021,0.3191489361702128,0.10764872521246456,0.5821727019498608,0.6666666666666679,0.0,0.8085106382978723,0.75,0.22849807445442877,0.3125,0.0,0.06809078771695595,1.0000000000000002,0.9529411764705882,0.5929648241206031
D0532,C021,0.3617021276595745,0.07648725212464587,0.6100278551532033,0.6666666666666679,0.0,0.648936170212766,0.75,0.25802310654685495,0.3125,0.2222222222222222,0.05340453938584781,0.8,0.9470588235294117,0.5979899497487438
D0533,C021,0.3617021276595745,0.16288951841359772,0.5543175487465182,0.6481481481481488,0.003484320557491289,0.5638297872340425,0.75,0.25673940949935814,0.3125,0.2222222222222222,0.07743658210947932,0.8,0.9352941176470588,0.6030150753768844
D0535,C021,0.3617021276595745,0.18838526912181297,0.6100278551532033,0.6666666666666679,0.0,0.6063829787234043,0.0,0.25802310654685495,0.3125,0.3333333333333333,0.06809078771695595,0.6000000000000001,0.9235294117647059,0.608040201005025
D0536,C021,0.3191489361702128,0.21954674220963172,0.6100278551532033,0.7407407407407405,0.0,0.5957446808510638,0.25,0.22849807445442877,0.3125,0.3333333333333333,0.06275033377837118,0.8,0.911764705882353,0.6130653266331656
D0537,C021,0.3191489361702128,0.0,0.5626740947075209,0.7777777777777786,0.0,0.7021276595744681,0.75,0.22207958921694482,0.21875,0.4444444444444445,0.07743658210947932,1.0000000000000002,0.9000000000000001,0.6180904522613062
D0538,C021,0.48936170212765956,0.07648725212464587,0.6100278551532033,0.6851851851851869,0.0,0.39361702127659576,0.0,0.3247753530166881,0.3125,0.3333333333333333,0.09212283044058746,0.8,0.9000000000000001,0.6180904522613062
D0539,C021,0.5106382978723404,0.16288951841359772,0.6100278551532033,0.5555555555555571,0.0,0.46808510638297873,0.0,0.37098844672657255,0.3125,0.3333333333333333,0.08678237650200268,0.8,0.8882352941176472,0.6231155778894468
D0540,C021,0.3617021276595745,0.2903682719546742,0.6100278551532033,0.6111111111111107,0.0,0.7553191489361702,0.25,0.24261874197689348,0.3125,0.3333333333333333,0.14018691588785048,0.6000000000000001,0.8823529411764708,0.6231155778894468
D0541,C021,0.2765957446808511,0.0,0.5515320334261838,0.7037037037037059,0.0,0.6382978723404256,0.75,0.20154043645699615,0.3125,0.3333333333333333,0.018691588785046735,0.2,0.8764705882352943,0.6281407035175874
D0542,C021,0.3191489361702128,0.18838526912181297,0.4428969359331476,0.6296296296296298,0.0003484320557491289,0.7021276595744681,1.0,0.22849807445442877,0.3125,0.2222222222222222,0.08811748998664888,0.6000000000000001,0.864705882352941,0.633165829145728
D0543,C021,0.44680851063829785,0.0,0.5013927576601672,0.5555555555555571,0.0,0.39361702127659576,0.0,0.2991014120667523,0.3125,0.3333333333333333,0.02136181575433912,1.0000000000000002,0.8588235294117645,0.633165829145728
D0544,C021,0.3404255319148936,0.16288951841359772,0.5821727019498608,0.6111111111111107,0.0,0.7021276595744681,0.75,0.23620025673940953,0.3125,0.3333333333333333,0.11214953271028039,0.6000000000000001,0.8470588235294116,0.6381909547738687
D0545,C021,0.3829787234042553,0.21954674220963172,0.5543175487465182,0.6481481481481488,0.0,0.6595744680851063,0.0,0.2605905006418485,0.3125,0.3333333333333333,0.08544726301735649,0.6000000000000001,0.8411764705882352,0.6432160804020102
D0546,C021,0.3191489361702128,0.13314447592067985,0.49860724233983283,0.6481481481481488,0.0,0.8723404255319149,0.75,0.2259306803594352,0.25,0.2222222222222222,0.07209612817089453,0.2,0.8352941176470587,0.6432160804020102
D0547,C022,0.6382978723404255,0.04532577903682719,0.13649025069637882,0.518518518518519,0.0,0.3297872340425532,0.0,0.417201540436457,0.3125,0.6666666666666665,0.23097463284379177,0.2,0.16470588235294126,0.40703517587939686
D0548,C022,0.6595744680851063,0.0,0.33147632311977715,0.5740740740740762,0.0,0.39361702127659576,0.0,0.4249037227214378,0.3125,0.6666666666666665,0.009345794392523366,0.8,0.1705882352941177,0.39698492462311563
D0550,C022,0.48936170212765956,0.04532577903682719,0.9442896935933148,0.6111111111111107,0.0,0.8723404255319149,0.0,0.3247753530166881,0.3125,0.5555555555555556,0.09612817089452605,1.0000000000000002,0.17647058823529416,0.3869346733668335
D0551,C022,0.48936170212765956,0.0,0.1309192200557103,0.5740740740740762,0.0,0.9361702127659575,0.0,0.3247753530166881,0.3125,0.5555555555555556,0.04405874499332444,1.0000000000000002,0.1823529411764706,0.3819095477386929
D0552,C022,0.5106382978723404,0.04532577903682719,1.0,0.518518518518519,0.013937282229965157,1.0,0.0,0.36970474967907574,0.25,0.4444444444444445,0.1108144192256342,0.8,0.18823529411764706,0.37185929648241167
D0553,C022,0.5319148936170213,0.0,0.025069637883008356,0.5555555555555571,0.0,1.0,0.0,0.37869062901155326,0.0875,0.5555555555555556,0.07743658210947932,1.0000000000000002,0.1941176470588235,0.36683417085427106
D0555,C022,0.553191489361702,0.0,0.11142061281337047,0.6296296296296298,0.0,1.0,0.0,0.386392811296534,0.0875,0.5555555555555556,0.07743658210947932,1.0000000000000002,0.2058823529411764,0.3467336683417086
D0558,C022,0.46808510638297873,0.04532577903682719,0.025069637883008356,0.5740740740740762,0.08362369337979093,1.0,1.0,0.3119383825417201,0.1875,0.3333333333333333,0.07209612817089453,0.8,0.2176470588235293,0.32663316582914526
D0559,C022,0.46808510638297873,0.0,0.4568245125348189,0.5555555555555571,0.0,1.0,0.25,0.3119383825417201,0.09375,0.3333333333333333,0.02002670226969293,1.0000000000000002,0.22352941176470575,0.316582914572864
D0561,C022,0.40425531914893614,0.0,0.9665738161559889,0.6111111111111107,0.0,0.7553191489361702,0.0,0.2734274711168164,0.3125,0.4444444444444445,0.10146862483311084,0.4000000000000001,0.23529411764705865,0.3015075376884422
D0562,C022,0.3617021276595745,0.0,0.08356545961002786,0.6111111111111107,0.0,1.0,0.0,0.25802310654685495,0.3125,0.4444444444444445,0.06275033377837118,0.6000000000000001,0.2411764705882351,0.29145728643216096
D0563,C022,0.44680851063829785,0.0,0.4874651810584958,0.5740740740740762,0.0,0.9361702127659575,0.0,0.2991014120667523,0.3125,0.0,0.1682242990654206,0.8,0.25294117647058845,0.2763819095477382
D0564,C022,0.3829787234042553,0.0,0.1448467966573816,0.5740740740740762,0.0,1.0,0.0,0.2605905006418485,0.3125,0.4444444444444445,0.048064085447263025,1.0000000000000002,0.25294117647058845,0.2763819095477382
D0565,C022,0.40425531914893614,0.0,0.09749303621169916,0.5555555555555571,0.0,0.9361702127659575,0.0,0.2734274711168164,0.21875,0.4444444444444445,0.09212283044058746,1.0000000000000002,0.2588235294117649,0.266331658291457
D0566,C022,0.48936170212765956,0.04532577903682719,0.24791086350974928,0.5,0.0,0.8723404255319149,0.0,0.3247753530166881,0.125,0.5555555555555556,0.08678237650200268,1.0000000000000002,0.26470588235294135,0.25628140703517577
D0567,C022,0.40425531914893614,0.005665722379603395,0.052924791086350974,0.5,0.0,1.0,0.0,0.2734274711168164,0.3125,0.4444444444444445,0.0814419225634179,0.8,0.2705882352941178,0.25125628140703515
D0568,C022,0.40425531914893614,0.04532577903682719,0.9442896935933148,0.6111111111111107,0.0,0.8191489361702128,0.0,0.2734274711168164,0.3125,0.4444444444444445,0.22830440587449938,0.0,0.27647058823529425,0.24120603015075393
D0569,C022,0.3404255319148936,0.04532577903682719,0.9721448467966575,0.6666666666666679,0.0,0.8723404255319149,0.0,0.23620025673940953,0.3125,0.4444444444444445,0.12817089452603475,0.2,0.2823529411764707,0.2311557788944718
D0570,C022,0.3191489361702128,0.0,0.10306406685236769,0.6296296296296298,0.0,0.9361702127659575,0.0,0.2259306803594352,0.3125,0.0,0.08411214953271029,0.6000000000000001,0.2823529411764707,0.2261306532663312
D0571,C022,0.3829787234042553,0.0,0.030640668523676882,0.6296296296296298,0.0,0.8723404255319149,0.0,0.2605905006418485,0.3125,0.0,0.1108144192256342,0.6000000000000001,0.28823529411764715,0.21608040201004997
D0573,C023,0.553191489361702,0.2903682719546742,0.5821727019498608,0.6851851851851869,0.10452961672473868,0.8191489361702128,0.75,0.3889602053915276,0.3125,0.4444444444444445,0.6728971962616824,0.0,0.35882352941176454,0.16582914572864293
D0575,C023,0.48510638297872344,0.11756373937677052,0.37047353760445684,0.6481481481481488,0.0,0.6914893617021277,0.02,0.3222079589216945,0.3125,0.0,0.2937249666221629,0.0,0.35882352941176454,0.16582914572864293
D0576,C023,0.553191489361702,0.04532577903682719,0.3593314763231198,0.6481481481481488,0.0,0.7659574468085106,0.25,0.3876765083440308,0.3125,0.0,0.09612817089452605,0.0,0.3529411764705881,0.16582914572864293
D0577,C023,0.4829787234042553,0.009915014164305944,0.9944289693593316,0.6481481481481488,0.0,0.7340425531914894,0.01,0.3209242618741977,0.3125,0.0,0.10146862483311084,0.0,0.3529411764705881,0.16582914572864293
D0578,C023,0.4829787234042553,0.05665722379603398,0.9359331476323121,0.6481481481481488,0.0,0.7872340425531915,0.08,0.3222079589216945,0.3125,0.0,0.17356475300400537,0.0,0.34705882352941164,0.16582914572864293
D0579,C023,0.48723404255319147,0.031161473087818692,0.9582172701949861,0.6111111111111107,0.0,0.7872340425531915,0.03,0.32349165596919127,0.3125,0.0,0.12950600801068093,0.0,0.3411764705882352,0.16582914572864293
D0580,C023,0.49361702127659574,0.041076487252124635,0.9721448467966575,0.5925925925925917,0.0,0.7127659574468085,0.03,0.32734274711168165,0.3125,0.0,0.164218958611482,0.0,0.3411764705882352,0.16582914572864293
D0582,C023,0.5,0.009915014164305944,0.2395543175487465,0.6111111111111107,0.0,0.7340425531914894,0.01,0.3299101412066752,0.3125,0.0,0.1108144192256342,0.0,0.33529411764705874,0.16582914572864293
D0583,C023,0.5106382978723404,0.04532577903682719,0.22005571030640667,0.6111111111111107,0.0,0.8191489361702128,0.25,0.37098844672657255,0.3125,0.0,0.03871829105473966,0.0,0.3294117647058823,0.16080402010050232
D0584,C023,0.48723404255319147,0.0,0.04456824512534819,0.6481481481481488,0.0,0.7553191489361702,0.18,0.32349165596919127,0.3125,0.0,0.033377837116154885,0.0,0.32352941176470584,0.16080402010050232
D0585,C023,0.49787234042553186,0.0,0.0,0.6481481481481488,0.0,0.7340425531914894,0.17,0.3299101412066752,0.3125,0.0,0.06275033377837118,0.0,0.32352941176470584,0.16080402010050232
D0586,C023,0.4914893617021277,0.015580736543909346,0.10306406685236769,0.6296296296296298,0.0,0.7553191489361702,0.03,0.3260590500641849,0.3125,0.0,0.1108144192256342,0.0,0.3176470588235294,0.16080402010050232
D0587,C023,0.4957446808510638,0.02549575070821529,0.28690807799442897,0.5925925925925917,0.0,0.7978723404255319,0.09,0.32862644415917847,0.3125,0.0,0.12550066755674233,0.0,0.31176470588235294,0.16080402010050232
D0588,C023,0.49361702127659574,0.0,0.27019498607242337,0.6481481481481488,0.0,0.7021276595744681,0.06,0.32734274711168165,0.3125,0.0,0.05740987983978639,0.0,0.31176470588235294,0.16080402010050232
D0589,C023,0.6382978723404255,0.0,0.5459610027855154,0.5925925925925917,0.0,0.5957446808510638,0.5,0.4557124518613607,0.3125,0.6666666666666665,0.14953271028037385,0.0,0.30000000000000004,0.16080402010050232
D0590,C023,0.5148936170212766,0.05099150141643059,0.9916434540389972,0.6296296296296298,0.0,0.7659574468085106,0.02,0.37098844672657255,0.3125,0.0,0.14018691588785048,0.0,0.30000000000000004,0.16080402010050232
D0591,C023,0.5319148936170213,0.041076487252124635,0.036211699164345405,0.6296296296296298,0.0,0.7978723404255319,0.14,0.3774069319640565,0.3125,0.0,0.10547396528704941,0.0,0.30000000000000004,0.16080402010050232
D0592,C023,0.49787234042553186,0.0,0.30919220055710306,0.6111111111111107,0.0,0.7978723404255319,0.04,0.3299101412066752,0.3125,0.0,0.07743658210947932,0.0,0.2941176470588236,0.16080402010050232
D0593,C023,0.49361702127659574,0.0,0.14206128133704735,0.6111111111111107,0.0,0.7446808510638298,0.12,0.32734274711168165,0.3125,0.0,0.06275033377837118,0.0,0.28823529411764715,0.16080402010050232
D0595,C023,0.49787234042553186,0.031161473087818692,0.0584958217270195,0.6111111111111107,0.0,0.8085106382978723,0.31,0.3299101412066752,0.3125,0.0,0.13484646194926572,0.0,0.2823529411764707,0.16080402010050232
D0597,C023,0.5446808510638298,0.031161473087818692,0.9944289693593316,0.5925925925925917,0.0,0.776595744680851,0.02,0.38254172015404364,0.3125,0.0,0.09879839786381844,0.0,0.27647058823529425,0.16080402010050232
D0599,C024,0.5319148936170213,0.0,0.479108635097493,0.37037037037037024,0.0,0.6702127659574468,0.25,0.3735558408215661,0.3125,0.5555555555555556,0.1108144192256342,0.0,0.364705882352941,0.6532663316582914
D0600,C024,0.3829787234042553,0.04532577903682719,0.10863509749303621,0.4444444444444464,0.0,0.8723404255319149,0.75,0.2605905006418485,0.3125,0.0,0.07743658210947932,0.0,0.3705882352941179,0.6432160804020102
D0601,C024,0.40425531914893614,0.07648725212464587,0.13649025069637882,0.5,0.0,0.8723404255319149,0.75,0.2734274711168164,0.3125,0.0,0.12950600801068093,0.0,0.3705882352941179,0.6432160804020102
D0602,C024,0.3404255319148936,0.0,0.713091922005571,0.6666666666666679,0.0,1.0,0.0,0.24390243902439024,0.3125,0.0,0.0,0.0,0.37647058823529433,0.633165829145728
D0603,C024,0.40425531914893614,0.0,0.7075208913649026,0.6851851851851869,0.0,0.8723404255319149,0.0,0.2734274711168164,0.3125,0.0,0.09212283044058746,0.0,0.3823529411764708,0.6231155778894468
D0604,C024,0.40425531914893614,0.03541076487252123,0.6935933147632313,0.7222222222222214,0.0,0.8723404255319149,0.0,0.2734274711168164,0.3125,0.0,0.07209612817089453,0.2,0.38823529411764723,0.6130653266331656
D0605,C024,0.44680851063829785,0.0,0.025069637883008356,0.7777777777777786,0.0,0.7659574468085106,0.0,0.2991014120667523,0.3125,0.0,0.1441922563417891,0.0,0.40000000000000013,0.6030150753768844
D0606,C024,0.3829787234042553,0.13314447592067985,0.10863509749303621,0.7777777777777786,0.0,0.6595744680851063,0.0,0.2605905006418485,0.3125,0.0,0.23097463284379177,0.0,0.4058823529411766,0.5979899497487438
D0607,C024,0.3404255319148936,0.03541076487252123,0.637883008356546,0.7592592592592595,0.0,0.9361702127659575,0.0,0.23620025673940953,0.3125,0.0,0.15353805073431243,0.0,0.41176470588235303,0.5879396984924616
D0608,C024,0.3617021276595745,0.03541076487252123,0.6935933147632313,0.7407407407407405,0.0,0.8723404255319149,0.0,0.24775353016688062,0.3125,0.0,0.20160213618157546,0.0,0.4176470588235295,0.5778894472361804
D0609,C024,0.3617021276595745,0.005665722379603395,0.6935933147632313,0.7222222222222214,0.0,0.8723404255319149,0.0,0.251604621309371,0.3125,0.0,0.15353805073431243,0.0,0.4294117647058824,0.5678391959798992
D0610,C024,0.3617021276595745,0.005665722379603395,0.7214484679665739,0.7037037037037059,0.0,0.8723404255319149,0.0,0.2528883183568678,0.3125,0.0,0.12950600801068093,0.0,0.43529411764705883,0.557788944723618
D0611,C024,0.3829787234042553,0.0,0.6935933147632313,0.7037037037037059,0.0,0.8723404255319149,0.0,0.2605905006418485,0.3125,0.0,0.0814419225634179,0.2,0.4411764705882353,0.5477386934673367
D0612,C024,0.3829787234042553,0.005665722379603395,0.637883008356546,0.6666666666666679,0.0,0.8723404255319149,0.0,0.2605905006418485,0.3125,0.0,0.07209612817089453,0.2,0.44705882352941173,0.5376884422110546
D0614,C024,0.3829787234042553,0.04532577903682719,0.5821727019498608,0.5925925925925917,0.0,0.8723404255319149,0.0,0.2605905006418485,0.3125,0.0,0.17356475300400537,0.2,0.4647058823529411,0.5175879396984921
D0615,C024,0.44680851063829785,0.18838526912181297,0.052924791086350974,0.6851851851851869,0.0,0.8191489361702128,0.25,0.2991014120667523,0.3125,0.4444444444444445,0.10547396528704941,0.0,0.476470588235294,0.4974874371859297
D0616,C024,0.40425531914893614,0.03541076487252123,0.6935933147632313,0.7037037037037059,0.0,0.9361702127659575,0.0,0.2734274711168164,0.3125,0.0,0.07743658210947932,0.0,0.476470588235294,0.4974874371859297
D0617,C024,0.40425531914893614,0.03541076487252123,0.6935933147632313,0.6851851851851869,0.0,0.8723404255319149,0.0,0.2734274711168164,0.3125,0.0,0.09612817089452605,0.0,0.48235294117647043,0.4874371859296476
D0618,C024,0.40425531914893614,0.0,0.6657381615598886,0.6666666666666679,0.0,0.8191489361702128,0.0,0.2734274711168164,0.3125,0.0,0.07209612817089453,0.2,0.4941176470588238,0.47738693467336635
D0619,C024,0.44680851063829785,0.0,0.5821727019498608,0.6666666666666679,0.0,0.8723404255319149,0.25,0.2991014120667523,0.3125,0.0,0.07076101468624835,0.2,0.5000000000000002,0.4673366834170851
D0620,C024,0.48936170212765956,0.03541076487252123,0.7493036211699164,0.5555555555555571,0.0,0.7127659574468085,0.0,0.3247753530166881,0.3125,0.0,0.2216288384512684,0.0,0.5058823529411767,0.4572864321608039
D0621,C024,0.3829787234042553,0.005665722379603395,0.637883008356546,0.6481481481481488,0.0,0.8723404255319149,0.0,0.2605905006418485,0.3125,0.0,0.054739652870493996,0.0,0.5117647058823531,0.44723618090452266
D0622,C024,0.40425531914893614,0.0,0.025069637883008356,0.5925925925925917,0.0,0.9361702127659575,0.0,0.2734274711168164,0.3125,0.0,0.18291054739652873,0.2,0.523529411764706,0.43718592964824055
D0623,C024,0.40425531914893614,0.0,0.5682451253481895,0.48148148148148096,0.0,0.8191489361702128,0.0,0.2734274711168164,0.3125,0.0,0.2523364485981309,0.0,0.5294117647058825,0.4271356783919593
D0624,C024,0.5106382978723404,0.18838526912181297,0.7771587743732591,0.48148148148148096,0.0,0.7127659574468085,0.25,0.37098844672657255,0.3125,0.0,0.17890520694259016,0.2,0.5352941176470589,0.4170854271356781
D0627,C025,0.3404255319148936,0.16288951841359772,0.5543175487465182,0.5,0.0,0.8723404255319149,0.25,0.22849807445442877,0.3125,0.0,0.26435246995994666,0.0,0.364705882352941,0.7035175879396984
D0628,C025,0.2978723404255319,0.16288951841359772,0.5264623955431755,0.6111111111111107,0.0,0.7553191489361702,0.0,0.19255455712451863,0.3125,0.0,0.2937249666221629,0.0,0.37647058823529433,0.6934673366834172
D0629,C025,0.40425531914893614,0.13314447592067985,0.5543175487465182,0.6481481481481488,0.024390243902439022,0.9361702127659575,0.0,0.2734274711168164,0.3125,0.0,0.1975967957276369,0.0,0.3823529411764708,0.6834170854271351
D0630,C025,0.3829787234042553,0.0,0.7771587743732591,0.7592592592592595,0.0313588850174216,0.8723404255319149,0.75,0.2605905006418485,0.3125,0.0,0.09212283044058746,0.2,0.3941176470588237,0.6733668341708539
D0631,C025,0.3829787234042553,0.07648725212464587,0.8885793871866295,0.8518518518518512,0.0,0.6595744680851063,0.0,0.2605905006418485,0.3125,0.0,0.14018691588785048,0.0,0.40000000000000013,0.6633165829145726
D0632,C025,0.3829787234042553,0.03541076487252123,0.415041782729805,0.8518518518518512,0.0,0.7021276595744681,0.0,0.2605905006418485,0.3125,0.0,0.12016021361815754,0.2,0.41176470588235303,0.6532663316582914
